Data Escala de Tempo 1 DM Simp 4,Data do Incio da Semana Din Instante DM Simp 4,Data Escala de Tempo 1 DM Simp 4,Din Instante,Período Exibido DM Simp 4,Subsistema,Texto Data Incio da Semana Din Instante DM,Selecione Tipo de DM Simp 4
3/30/2018 12:00:00 AM,,3/30/2018 12:00:00 AM,3/30/2018 12:00:00 AM,Dia,Nordeste,,10230.254
3/31/2018 12:00:00 AM,,3/31/2018 12:00:00 AM,3/31/2018 6:33:00 PM,Dia,Nordeste,,11080.582
4/1/2018 12:00:00 AM,,4/1/2018 12:00:00 AM,4/1/2018 6:31:00 PM,Dia,Nordeste,,10791.166
4/2/2018 12:00:00 AM,,4/2/2018 12:00:00 AM,4/2/2018 2:45:00 PM,Dia,Nordeste,,11987.836
4/3/2018 12:00:00 AM,,4/3/2018 12:00:00 AM,4/3/2018 2:32:00 PM,Dia,Nordeste,,12307.711
4/4/2018 12:00:00 AM,,4/4/2018 12:00:00 AM,4/4/2018 2:43:00 PM,Dia,Nordeste,,12322.358
4/5/2018 12:00:00 AM,,4/5/2018 12:00:00 AM,4/5/2018 2:35:00 PM,Dia,Nordeste,,12493.213
4/6/2018 12:00:00 AM,,4/6/2018 12:00:00 AM,4/6/2018 10:42:00 AM,Dia,Nordeste,,12129.324
4/7/2018 12:00:00 AM,,4/7/2018 12:00:00 AM,4/7/2018 6:21:00 PM,Dia,Nordeste,,11750.576
4/8/2018 12:00:00 AM,,4/8/2018 12:00:00 AM,4/8/2018 6:42:00 PM,Dia,Nordeste,,11117.178
4/9/2018 12:00:00 AM,,4/9/2018 12:00:00 AM,4/9/2018 3:09:00 PM,Dia,Nordeste,,11547.224
4/10/2018 12:00:00 AM,,4/10/2018 12:00:00 AM,4/10/2018 2:41:00 PM,Dia,Nordeste,,11589.46
4/11/2018 12:00:00 AM,,4/11/2018 12:00:00 AM,4/11/2018 2:25:00 PM,Dia,Nordeste,,11258.977
4/12/2018 12:00:00 AM,,4/12/2018 12:00:00 AM,4/12/2018 2:56:00 PM,Dia,Nordeste,,11511.078
4/13/2018 12:00:00 AM,,4/13/2018 12:00:00 AM,4/13/2018 2:15:00 PM,Dia,Nordeste,,11408.774
4/14/2018 12:00:00 AM,,4/14/2018 12:00:00 AM,4/14/2018 6:16:00 PM,Dia,Nordeste,,11642.146
4/15/2018 12:00:00 AM,,4/15/2018 12:00:00 AM,4/15/2018 6:32:00 PM,Dia,Nordeste,,10917.688
4/16/2018 12:00:00 AM,,4/16/2018 12:00:00 AM,4/16/2018 3:00:00 PM,Dia,Nordeste,,11392.598
4/17/2018 12:00:00 AM,,4/17/2018 12:00:00 AM,4/17/2018 3:31:00 PM,Dia,Nordeste,,11389.13
4/18/2018 12:00:00 AM,,4/18/2018 12:00:00 AM,4/18/2018 5:54:00 PM,Dia,Nordeste,,11267.863
4/19/2018 12:00:00 AM,,4/19/2018 12:00:00 AM,4/19/2018 2:39:00 PM,Dia,Nordeste,,11852.375
4/20/2018 12:00:00 AM,,4/20/2018 12:00:00 AM,4/20/2018 2:26:00 PM,Dia,Nordeste,,11589.5
4/21/2018 12:00:00 AM,,4/21/2018 12:00:00 AM,4/21/2018 6:24:00 PM,Dia,Nordeste,,11006.057
4/22/2018 12:00:00 AM,,4/22/2018 12:00:00 AM,4/22/2018 6:34:00 PM,Dia,Nordeste,,10636.751
4/23/2018 12:00:00 AM,,4/23/2018 12:00:00 AM,4/23/2018 2:20:00 PM,Dia,Nordeste,,11229.658
4/24/2018 12:00:00 AM,,4/24/2018 12:00:00 AM,4/24/2018 2:20:00 PM,Dia,Nordeste,,11746.738
4/25/2018 12:00:00 AM,,4/25/2018 12:00:00 AM,4/25/2018 2:24:00 PM,Dia,Nordeste,,11598.273
4/26/2018 12:00:00 AM,,4/26/2018 12:00:00 AM,4/26/2018 3:45:00 PM,Dia,Nordeste,,11549.189
4/27/2018 12:00:00 AM,,4/27/2018 12:00:00 AM,4/27/2018 2:28:00 PM,Dia,Nordeste,,11718.861
4/28/2018 12:00:00 AM,,4/28/2018 12:00:00 AM,4/28/2018 6:28:00 PM,Dia,Nordeste,,11624.395
4/29/2018 12:00:00 AM,,4/29/2018 12:00:00 AM,4/29/2018 6:13:00 PM,Dia,Nordeste,,10862.469
4/30/2018 12:00:00 AM,,4/30/2018 12:00:00 AM,4/30/2018 5:53:00 PM,Dia,Nordeste,,10902.972
5/1/2018 12:00:00 AM,,5/1/2018 12:00:00 AM,5/1/2018 9:44:00 PM,Dia,Nordeste,,10792.26
5/2/2018 12:00:00 AM,,5/2/2018 12:00:00 AM,5/2/2018 2:51:00 PM,Dia,Nordeste,,11890.646
5/3/2018 12:00:00 AM,,5/3/2018 12:00:00 AM,5/3/2018 2:46:00 PM,Dia,Nordeste,,12024.053
5/4/2018 12:00:00 AM,,5/4/2018 12:00:00 AM,5/4/2018 2:37:00 PM,Dia,Nordeste,,11695.718
5/5/2018 12:00:00 AM,,5/5/2018 12:00:00 AM,5/5/2018 6:28:00 PM,Dia,Nordeste,,11695.73
5/6/2018 12:00:00 AM,,5/6/2018 12:00:00 AM,5/6/2018 6:12:00 PM,Dia,Nordeste,,11004.06
5/7/2018 12:00:00 AM,,5/7/2018 12:00:00 AM,5/7/2018 5:52:00 PM,Dia,Nordeste,,11457.43
5/8/2018 12:00:00 AM,,5/8/2018 12:00:00 AM,5/8/2018 2:25:00 PM,Dia,Nordeste,,11921.82
5/9/2018 12:00:00 AM,,5/9/2018 12:00:00 AM,5/9/2018 2:25:00 PM,Dia,Nordeste,,11478.156
5/10/2018 12:00:00 AM,,5/10/2018 12:00:00 AM,5/10/2018 2:41:00 PM,Dia,Nordeste,,11859.189
5/11/2018 12:00:00 AM,,5/11/2018 12:00:00 AM,5/11/2018 2:30:00 PM,Dia,Nordeste,,11578.769
5/12/2018 12:00:00 AM,,5/12/2018 12:00:00 AM,5/12/2018 6:35:00 PM,Dia,Nordeste,,11703.457
5/13/2018 12:00:00 AM,,5/13/2018 12:00:00 AM,5/13/2018 6:43:00 PM,Dia,Nordeste,,10889.86
5/14/2018 12:00:00 AM,,5/14/2018 12:00:00 AM,5/14/2018 2:41:00 PM,Dia,Nordeste,,11564.963
5/15/2018 12:00:00 AM,,5/15/2018 12:00:00 AM,5/15/2018 2:43:00 PM,Dia,Nordeste,,11932.136
5/16/2018 12:00:00 AM,,5/16/2018 12:00:00 AM,5/16/2018 2:54:00 PM,Dia,Nordeste,,11749.131
5/17/2018 12:00:00 AM,,5/17/2018 12:00:00 AM,5/17/2018 2:42:00 PM,Dia,Nordeste,,11793.824
5/18/2018 12:00:00 AM,,5/18/2018 12:00:00 AM,5/18/2018 2:36:00 PM,Dia,Nordeste,,11525.435
5/19/2018 12:00:00 AM,,5/19/2018 12:00:00 AM,5/19/2018 6:25:00 PM,Dia,Nordeste,,11899.71
5/20/2018 12:00:00 AM,,5/20/2018 12:00:00 AM,5/20/2018 6:24:00 PM,Dia,Nordeste,,11450.227
5/21/2018 12:00:00 AM,,5/21/2018 12:00:00 AM,5/21/2018 2:14:00 PM,Dia,Nordeste,,12085.26
5/22/2018 12:00:00 AM,,5/22/2018 12:00:00 AM,5/22/2018 2:28:00 PM,Dia,Nordeste,,11758.545
5/23/2018 12:00:00 AM,,5/23/2018 12:00:00 AM,5/23/2018 2:26:00 PM,Dia,Nordeste,,11752.599
5/24/2018 12:00:00 AM,,5/24/2018 12:00:00 AM,5/24/2018 2:55:00 PM,Dia,Nordeste,,11534.719
5/25/2018 12:00:00 AM,,5/25/2018 12:00:00 AM,5/25/2018 5:52:00 PM,Dia,Nordeste,,11031.727
5/26/2018 12:00:00 AM,,5/26/2018 12:00:00 AM,5/26/2018 6:09:00 PM,Dia,Nordeste,,10862.45
5/27/2018 12:00:00 AM,,5/27/2018 12:00:00 AM,5/27/2018 6:20:00 PM,Dia,Nordeste,,10367.21
5/28/2018 12:00:00 AM,,5/28/2018 12:00:00 AM,5/28/2018 5:54:00 PM,Dia,Nordeste,,10307.461
5/29/2018 12:00:00 AM,,5/29/2018 12:00:00 AM,5/29/2018 5:54:00 PM,Dia,Nordeste,,10425.521
5/30/2018 12:00:00 AM,,5/30/2018 12:00:00 AM,5/30/2018 5:52:00 PM,Dia,Nordeste,,10520.673
5/31/2018 12:00:00 AM,,5/31/2018 12:00:00 AM,5/31/2018 6:04:00 PM,Dia,Nordeste,,10246.79
6/1/2018 12:00:00 AM,,6/1/2018 12:00:00 AM,6/1/2018 5:44:00 PM,Dia,Nordeste,,10696.453
6/2/2018 12:00:00 AM,,6/2/2018 12:00:00 AM,6/2/2018 6:19:00 PM,Dia,Nordeste,,11098.5
6/3/2018 12:00:00 AM,,6/3/2018 12:00:00 AM,6/3/2018 6:18:00 PM,Dia,Nordeste,,10593.82
6/4/2018 12:00:00 AM,,6/4/2018 12:00:00 AM,6/4/2018 3:25:00 PM,Dia,Nordeste,,10942.58
6/5/2018 12:00:00 AM,,6/5/2018 12:00:00 AM,6/5/2018 2:56:00 PM,Dia,Nordeste,,11008.004
6/6/2018 12:00:00 AM,,6/6/2018 12:00:00 AM,6/6/2018 2:39:00 PM,Dia,Nordeste,,11059.313
6/7/2018 12:00:00 AM,,6/7/2018 12:00:00 AM,6/7/2018 5:52:00 PM,Dia,Nordeste,,11359.851
6/8/2018 12:00:00 AM,,6/8/2018 12:00:00 AM,6/8/2018 2:48:00 PM,Dia,Nordeste,,11247.906
6/9/2018 12:00:00 AM,,6/9/2018 12:00:00 AM,6/9/2018 6:14:00 PM,Dia,Nordeste,,11328.83
6/10/2018 12:00:00 AM,,6/10/2018 12:00:00 AM,6/10/2018 6:15:00 PM,Dia,Nordeste,,10592.39
6/11/2018 12:00:00 AM,,6/11/2018 12:00:00 AM,6/11/2018 9:47:00 PM,Dia,Nordeste,,11210.3
6/12/2018 12:00:00 AM,,6/12/2018 12:00:00 AM,6/12/2018 2:28:00 PM,Dia,Nordeste,,11373.26
6/13/2018 12:00:00 AM,,6/13/2018 12:00:00 AM,6/13/2018 2:37:00 PM,Dia,Nordeste,,11113.91
6/14/2018 12:00:00 AM,,6/14/2018 12:00:00 AM,6/14/2018 2:14:00 PM,Dia,Nordeste,,11016.15
6/15/2018 12:00:00 AM,,6/15/2018 12:00:00 AM,6/15/2018 2:22:00 PM,Dia,Nordeste,,11532.99
6/16/2018 12:00:00 AM,,6/16/2018 12:00:00 AM,6/16/2018 6:26:00 PM,Dia,Nordeste,,11436.455
6/17/2018 12:00:00 AM,,6/17/2018 12:00:00 AM,6/17/2018 6:56:00 PM,Dia,Nordeste,,10425.78
6/18/2018 12:00:00 AM,,6/18/2018 12:00:00 AM,6/18/2018 5:51:00 PM,Dia,Nordeste,,11020.156
6/19/2018 12:00:00 AM,,6/19/2018 12:00:00 AM,6/19/2018 2:32:00 PM,Dia,Nordeste,,11105.57
6/20/2018 12:00:00 AM,,6/20/2018 12:00:00 AM,6/20/2018 3:29:00 PM,Dia,Nordeste,,10922.328
6/21/2018 12:00:00 AM,,6/21/2018 12:00:00 AM,6/21/2018 3:26:00 PM,Dia,Nordeste,,11015.95
6/22/2018 12:00:00 AM,,6/22/2018 12:00:00 AM,6/22/2018 5:54:00 PM,Dia,Nordeste,,10828.82
6/23/2018 12:00:00 AM,,6/23/2018 12:00:00 AM,6/23/2018 6:29:00 PM,Dia,Nordeste,,11062.32
6/24/2018 12:00:00 AM,,6/24/2018 12:00:00 AM,6/24/2018 6:29:00 PM,Dia,Nordeste,,10206.98
6/25/2018 12:00:00 AM,,6/25/2018 12:00:00 AM,6/25/2018 5:54:00 PM,Dia,Nordeste,,10638.479
6/26/2018 12:00:00 AM,,6/26/2018 12:00:00 AM,6/26/2018 5:53:00 PM,Dia,Nordeste,,11235.37
6/27/2018 12:00:00 AM,,6/27/2018 12:00:00 AM,6/27/2018 9:23:00 PM,Dia,Nordeste,,10768.82
6/28/2018 12:00:00 AM,,6/28/2018 12:00:00 AM,6/28/2018 5:51:00 PM,Dia,Nordeste,,10886.808
6/29/2018 12:00:00 AM,,6/29/2018 12:00:00 AM,6/29/2018 5:52:00 PM,Dia,Nordeste,,10833.811
6/30/2018 12:00:00 AM,,6/30/2018 12:00:00 AM,6/30/2018 6:29:00 PM,Dia,Nordeste,,11432.871
7/1/2018 12:00:00 AM,,7/1/2018 12:00:00 AM,7/1/2018 6:15:00 PM,Dia,Nordeste,,10656.211
7/2/2018 12:00:00 AM,,7/2/2018 12:00:00 AM,7/2/2018 9:49:00 PM,Dia,Nordeste,,10564.76
7/3/2018 12:00:00 AM,,7/3/2018 12:00:00 AM,7/3/2018 2:56:00 PM,Dia,Nordeste,,11436.713
7/4/2018 12:00:00 AM,,7/4/2018 12:00:00 AM,7/4/2018 2:38:00 PM,Dia,Nordeste,,11080.727
7/5/2018 12:00:00 AM,,7/5/2018 12:00:00 AM,7/5/2018 5:55:00 PM,Dia,Nordeste,,11256.1
7/6/2018 12:00:00 AM,,7/6/2018 12:00:00 AM,7/6/2018 10:35:00 AM,Dia,Nordeste,,10958.498
7/7/2018 12:00:00 AM,,7/7/2018 12:00:00 AM,7/7/2018 6:20:00 PM,Dia,Nordeste,,11513.575
7/8/2018 12:00:00 AM,,7/8/2018 12:00:00 AM,7/8/2018 6:22:00 PM,Dia,Nordeste,,10748.758
7/9/2018 12:00:00 AM,,7/9/2018 12:00:00 AM,7/9/2018 2:28:00 PM,Dia,Nordeste,,11138.938
7/10/2018 12:00:00 AM,,7/10/2018 12:00:00 AM,7/10/2018 5:51:00 PM,Dia,Nordeste,,11022.708
7/11/2018 12:00:00 AM,,7/11/2018 12:00:00 AM,7/11/2018 2:31:00 PM,Dia,Nordeste,,11220.512
7/12/2018 12:00:00 AM,,7/12/2018 12:00:00 AM,7/12/2018 2:27:00 PM,Dia,Nordeste,,10951.899
7/13/2018 12:00:00 AM,,7/13/2018 12:00:00 AM,7/13/2018 5:54:00 PM,Dia,Nordeste,,10842.133
7/14/2018 12:00:00 AM,,7/14/2018 12:00:00 AM,7/14/2018 6:28:00 PM,Dia,Nordeste,,11193.896
7/15/2018 12:00:00 AM,,7/15/2018 12:00:00 AM,7/15/2018 6:24:00 PM,Dia,Nordeste,,10424.73
7/16/2018 12:00:00 AM,,7/16/2018 12:00:00 AM,7/16/2018 5:51:00 PM,Dia,Nordeste,,10727.713
7/17/2018 12:00:00 AM,,7/17/2018 12:00:00 AM,7/17/2018 2:29:00 PM,Dia,Nordeste,,10920.253
7/18/2018 12:00:00 AM,,7/18/2018 12:00:00 AM,7/18/2018 5:54:00 PM,Dia,Nordeste,,10753.229
7/19/2018 12:00:00 AM,,7/19/2018 12:00:00 AM,7/19/2018 2:42:00 PM,Dia,Nordeste,,10931.94
7/20/2018 12:00:00 AM,,7/20/2018 12:00:00 AM,7/20/2018 2:46:00 PM,Dia,Nordeste,,10888.783
7/21/2018 12:00:00 AM,,7/21/2018 12:00:00 AM,7/21/2018 6:37:00 PM,Dia,Nordeste,,11192.461
7/22/2018 12:00:00 AM,,7/22/2018 12:00:00 AM,7/22/2018 6:27:00 PM,Dia,Nordeste,,10481.87
7/23/2018 12:00:00 AM,,7/23/2018 12:00:00 AM,7/23/2018 2:23:00 PM,Dia,Nordeste,,10681.507
7/24/2018 12:00:00 AM,,7/24/2018 12:00:00 AM,7/24/2018 2:33:00 PM,Dia,Nordeste,,10911.639
7/25/2018 12:00:00 AM,,7/25/2018 12:00:00 AM,7/25/2018 2:50:00 PM,Dia,Nordeste,,10857.934
7/26/2018 12:00:00 AM,,7/26/2018 12:00:00 AM,7/26/2018 2:46:00 PM,Dia,Nordeste,,11196.76
7/27/2018 12:00:00 AM,,7/27/2018 12:00:00 AM,7/27/2018 2:38:00 PM,Dia,Nordeste,,11182.598
7/28/2018 12:00:00 AM,,7/28/2018 12:00:00 AM,7/28/2018 6:29:00 PM,Dia,Nordeste,,11382.881
7/29/2018 12:00:00 AM,,7/29/2018 12:00:00 AM,7/29/2018 6:17:00 PM,Dia,Nordeste,,10742.209
7/30/2018 12:00:00 AM,,7/30/2018 12:00:00 AM,7/30/2018 2:38:00 PM,Dia,Nordeste,,11577.654
7/31/2018 12:00:00 AM,,7/31/2018 12:00:00 AM,7/31/2018 2:26:00 PM,Dia,Nordeste,,11221.91
8/1/2018 12:00:00 AM,,8/1/2018 12:00:00 AM,8/1/2018 2:40:00 PM,Dia,Nordeste,,11102.594
8/2/2018 12:00:00 AM,,8/2/2018 12:00:00 AM,8/2/2018 2:32:00 PM,Dia,Nordeste,,11236.191
8/3/2018 12:00:00 AM,,8/3/2018 12:00:00 AM,8/3/2018 2:30:00 PM,Dia,Nordeste,,11081.36
8/4/2018 12:00:00 AM,,8/4/2018 12:00:00 AM,8/4/2018 6:28:00 PM,Dia,Nordeste,,11475.66
8/5/2018 12:00:00 AM,,8/5/2018 12:00:00 AM,8/5/2018 6:25:00 PM,Dia,Nordeste,,10717.62
8/6/2018 12:00:00 AM,,8/6/2018 12:00:00 AM,8/6/2018 2:42:00 PM,Dia,Nordeste,,11548.65
8/7/2018 12:00:00 AM,,8/7/2018 12:00:00 AM,8/7/2018 2:52:00 PM,Dia,Nordeste,,11656.13
8/8/2018 12:00:00 AM,,8/8/2018 12:00:00 AM,8/8/2018 2:42:00 PM,Dia,Nordeste,,11481.1
8/9/2018 12:00:00 AM,,8/9/2018 12:00:00 AM,8/9/2018 2:22:00 PM,Dia,Nordeste,,11490.994
8/10/2018 12:00:00 AM,,8/10/2018 12:00:00 AM,8/10/2018 2:27:00 PM,Dia,Nordeste,,11558.143
8/11/2018 12:00:00 AM,,8/11/2018 12:00:00 AM,8/11/2018 6:24:00 PM,Dia,Nordeste,,11629.247
8/12/2018 12:00:00 AM,,8/12/2018 12:00:00 AM,8/12/2018 6:31:00 PM,Dia,Nordeste,,10940.906
8/13/2018 12:00:00 AM,,8/13/2018 12:00:00 AM,8/13/2018 2:40:00 PM,Dia,Nordeste,,11898.285
8/14/2018 12:00:00 AM,,8/14/2018 12:00:00 AM,8/14/2018 2:30:00 PM,Dia,Nordeste,,11745.68
8/15/2018 12:00:00 AM,,8/15/2018 12:00:00 AM,8/15/2018 9:44:00 PM,Dia,Nordeste,,11327.18
8/16/2018 12:00:00 AM,,8/16/2018 12:00:00 AM,8/16/2018 2:21:00 PM,Dia,Nordeste,,11526.012
8/17/2018 12:00:00 AM,,8/17/2018 12:00:00 AM,8/17/2018 2:38:00 PM,Dia,Nordeste,,11505.75
8/18/2018 12:00:00 AM,,8/18/2018 12:00:00 AM,8/18/2018 6:31:00 PM,Dia,Nordeste,,11231.06
8/19/2018 12:00:00 AM,,8/19/2018 12:00:00 AM,8/19/2018 6:25:00 PM,Dia,Nordeste,,10626.11
8/20/2018 12:00:00 AM,,8/20/2018 12:00:00 AM,8/20/2018 2:35:00 PM,Dia,Nordeste,,11098.63
8/21/2018 12:00:00 AM,,8/21/2018 12:00:00 AM,8/21/2018 2:53:00 PM,Dia,Nordeste,,11115.44
8/22/2018 12:00:00 AM,,8/22/2018 12:00:00 AM,8/22/2018 2:44:00 PM,Dia,Nordeste,,11200.05
8/23/2018 12:00:00 AM,,8/23/2018 12:00:00 AM,8/23/2018 2:50:00 PM,Dia,Nordeste,,11314.48
8/24/2018 12:00:00 AM,,8/24/2018 12:00:00 AM,8/24/2018 2:27:00 PM,Dia,Nordeste,,11525.426
8/25/2018 12:00:00 AM,,8/25/2018 12:00:00 AM,8/25/2018 6:26:00 PM,Dia,Nordeste,,11351.38
8/26/2018 12:00:00 AM,,8/26/2018 12:00:00 AM,8/26/2018 6:28:00 PM,Dia,Nordeste,,10696.786
8/27/2018 12:00:00 AM,,8/27/2018 12:00:00 AM,8/27/2018 2:51:00 PM,Dia,Nordeste,,11130.121
8/28/2018 12:00:00 AM,,8/28/2018 12:00:00 AM,8/28/2018 2:35:00 PM,Dia,Nordeste,,11202.578
8/29/2018 12:00:00 AM,,8/29/2018 12:00:00 AM,8/29/2018 2:40:00 PM,Dia,Nordeste,,11026.96
8/30/2018 12:00:00 AM,,8/30/2018 12:00:00 AM,8/30/2018 2:45:00 PM,Dia,Nordeste,,10791.041
8/31/2018 12:00:00 AM,,8/31/2018 12:00:00 AM,8/31/2018 2:34:00 PM,Dia,Nordeste,,10935.119
9/1/2018 12:00:00 AM,,9/1/2018 12:00:00 AM,9/1/2018 6:25:00 PM,Dia,Nordeste,,11290.521
9/2/2018 12:00:00 AM,,9/2/2018 12:00:00 AM,9/2/2018 6:40:00 PM,Dia,Nordeste,,10538.81
9/3/2018 12:00:00 AM,,9/3/2018 12:00:00 AM,9/3/2018 2:28:00 PM,Dia,Nordeste,,11618.324
9/4/2018 12:00:00 AM,,9/4/2018 12:00:00 AM,9/4/2018 2:48:00 PM,Dia,Nordeste,,11885.355
9/5/2018 12:00:00 AM,,9/5/2018 12:00:00 AM,9/5/2018 2:27:00 PM,Dia,Nordeste,,11819.31
9/6/2018 12:00:00 AM,,9/6/2018 12:00:00 AM,9/6/2018 2:36:00 PM,Dia,Nordeste,,11466.453
9/7/2018 12:00:00 AM,,9/7/2018 12:00:00 AM,9/7/2018 6:32:00 PM,Dia,Nordeste,,10539.76
9/8/2018 12:00:00 AM,,9/8/2018 12:00:00 AM,9/8/2018 6:29:00 PM,Dia,Nordeste,,11092.395
9/9/2018 12:00:00 AM,,9/9/2018 12:00:00 AM,9/9/2018 6:27:00 PM,Dia,Nordeste,,10546.848
9/10/2018 12:00:00 AM,,9/10/2018 12:00:00 AM,9/10/2018 2:36:00 PM,Dia,Nordeste,,11287.793
9/11/2018 12:00:00 AM,,9/11/2018 12:00:00 AM,9/11/2018 2:28:00 PM,Dia,Nordeste,,11556.106
9/12/2018 12:00:00 AM,,9/12/2018 12:00:00 AM,9/12/2018 2:56:00 PM,Dia,Nordeste,,11605.97
9/13/2018 12:00:00 AM,,9/13/2018 12:00:00 AM,9/13/2018 2:53:00 PM,Dia,Nordeste,,11580.83
9/14/2018 12:00:00 AM,,9/14/2018 12:00:00 AM,9/14/2018 2:44:00 PM,Dia,Nordeste,,11374.05
9/15/2018 12:00:00 AM,,9/15/2018 12:00:00 AM,9/15/2018 6:26:00 PM,Dia,Nordeste,,11529.63
9/16/2018 12:00:00 AM,,9/16/2018 12:00:00 AM,9/16/2018 6:36:00 PM,Dia,Nordeste,,10815.67
9/17/2018 12:00:00 AM,,9/17/2018 12:00:00 AM,9/17/2018 3:10:00 PM,Dia,Nordeste,,11875.618
9/18/2018 12:00:00 AM,,9/18/2018 12:00:00 AM,9/18/2018 2:33:00 PM,Dia,Nordeste,,11868.354
9/19/2018 12:00:00 AM,,9/19/2018 12:00:00 AM,9/19/2018 2:30:00 PM,Dia,Nordeste,,11783.173
9/20/2018 12:00:00 AM,,9/20/2018 12:00:00 AM,9/20/2018 2:46:00 PM,Dia,Nordeste,,11831.533
9/21/2018 12:00:00 AM,,9/21/2018 12:00:00 AM,9/21/2018 2:24:00 PM,Dia,Nordeste,,11845.143
9/22/2018 12:00:00 AM,,9/22/2018 12:00:00 AM,9/22/2018 6:23:00 PM,Dia,Nordeste,,11442.117
9/23/2018 12:00:00 AM,,9/23/2018 12:00:00 AM,9/23/2018 6:27:00 PM,Dia,Nordeste,,10906.749
9/24/2018 12:00:00 AM,,9/24/2018 12:00:00 AM,9/24/2018 2:41:00 PM,Dia,Nordeste,,11793.6
9/25/2018 12:00:00 AM,,9/25/2018 12:00:00 AM,9/25/2018 2:41:00 PM,Dia,Nordeste,,12164.544
9/26/2018 12:00:00 AM,,9/26/2018 12:00:00 AM,9/26/2018 2:50:00 PM,Dia,Nordeste,,11816.737
9/27/2018 12:00:00 AM,,9/27/2018 12:00:00 AM,9/27/2018 2:56:00 PM,Dia,Nordeste,,11661.907
9/28/2018 12:00:00 AM,,9/28/2018 12:00:00 AM,9/28/2018 2:53:00 PM,Dia,Nordeste,,12091.98
9/29/2018 12:00:00 AM,,9/29/2018 12:00:00 AM,9/29/2018 6:18:00 PM,Dia,Nordeste,,11821.831
9/30/2018 12:00:00 AM,,9/30/2018 12:00:00 AM,9/30/2018 6:26:00 PM,Dia,Nordeste,,10974.54
10/1/2018 12:00:00 AM,,10/1/2018 12:00:00 AM,10/1/2018 2:39:00 PM,Dia,Nordeste,,11973.121
10/2/2018 12:00:00 AM,,10/2/2018 12:00:00 AM,10/2/2018 2:19:00 PM,Dia,Nordeste,,12193.637
10/3/2018 12:00:00 AM,,10/3/2018 12:00:00 AM,10/3/2018 2:32:00 PM,Dia,Nordeste,,12134.335
10/4/2018 12:00:00 AM,,10/4/2018 12:00:00 AM,10/4/2018 2:39:00 PM,Dia,Nordeste,,12555.613
10/5/2018 12:00:00 AM,,10/5/2018 12:00:00 AM,10/5/2018 2:35:00 PM,Dia,Nordeste,,12215.25
10/6/2018 12:00:00 AM,,10/6/2018 12:00:00 AM,10/6/2018 6:27:00 PM,Dia,Nordeste,,11740.594
10/7/2018 12:00:00 AM,,10/7/2018 12:00:00 AM,10/7/2018 6:31:00 PM,Dia,Nordeste,,10674.244
10/8/2018 12:00:00 AM,,10/8/2018 12:00:00 AM,10/8/2018 2:47:00 PM,Dia,Nordeste,,11941.438
10/9/2018 12:00:00 AM,,10/9/2018 12:00:00 AM,10/9/2018 3:14:00 PM,Dia,Nordeste,,12131.259
10/10/2018 12:00:00 AM,,10/10/2018 12:00:00 AM,10/10/2018 2:48:00 PM,Dia,Nordeste,,12169.864
10/11/2018 12:00:00 AM,,10/11/2018 12:00:00 AM,10/11/2018 2:41:00 PM,Dia,Nordeste,,12371.732
10/12/2018 12:00:00 AM,,10/12/2018 12:00:00 AM,10/12/2018 6:37:00 PM,Dia,Nordeste,,11156.23
10/13/2018 12:00:00 AM,,10/13/2018 12:00:00 AM,10/13/2018 6:27:00 PM,Dia,Nordeste,,11478.517
10/14/2018 12:00:00 AM,,10/14/2018 12:00:00 AM,10/14/2018 6:34:00 PM,Dia,Nordeste,,11364.754
10/15/2018 12:00:00 AM,,10/15/2018 12:00:00 AM,10/15/2018 2:30:00 PM,Dia,Nordeste,,12363.881
10/16/2018 12:00:00 AM,,10/16/2018 12:00:00 AM,10/16/2018 2:41:00 PM,Dia,Nordeste,,12658.335
10/17/2018 12:00:00 AM,,10/17/2018 12:00:00 AM,10/17/2018 2:35:00 PM,Dia,Nordeste,,12345.051
10/18/2018 12:00:00 AM,,10/18/2018 12:00:00 AM,10/18/2018 2:35:00 PM,Dia,Nordeste,,12439.45
10/19/2018 12:00:00 AM,,10/19/2018 12:00:00 AM,10/19/2018 2:44:00 PM,Dia,Nordeste,,12721.871
10/20/2018 12:00:00 AM,,10/20/2018 12:00:00 AM,10/20/2018 6:17:00 PM,Dia,Nordeste,,12058.854
10/21/2018 12:00:00 AM,,10/21/2018 12:00:00 AM,10/21/2018 6:17:00 PM,Dia,Nordeste,,11253.39
10/22/2018 12:00:00 AM,,10/22/2018 12:00:00 AM,10/22/2018 2:47:00 PM,Dia,Nordeste,,11786.32
10/23/2018 12:00:00 AM,,10/23/2018 12:00:00 AM,10/23/2018 2:13:00 PM,Dia,Nordeste,,12203.943
10/24/2018 12:00:00 AM,,10/24/2018 12:00:00 AM,10/24/2018 2:37:00 PM,Dia,Nordeste,,12581.98
10/25/2018 12:00:00 AM,,10/25/2018 12:00:00 AM,10/25/2018 2:34:00 PM,Dia,Nordeste,,12659.527
10/26/2018 12:00:00 AM,,10/26/2018 12:00:00 AM,10/26/2018 2:29:00 PM,Dia,Nordeste,,12941.254
10/27/2018 12:00:00 AM,,10/27/2018 12:00:00 AM,10/27/2018 6:12:00 PM,Dia,Nordeste,,12064.178
10/28/2018 12:00:00 AM,,10/28/2018 12:00:00 AM,10/28/2018 9:27:00 PM,Dia,Nordeste,,11176.266
